GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJZAE001,AJ1TE001,AJ1TE002,AJ1TE003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Area/Alaska Native Area (Reservation or Statistical Entity Only) Code,American Indian Area (Off-Reservation Trust Land Only)/Hawaiian Home Land Code,Tribal Subdivision/Remainder Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Micropolitan Statistical Area Code,Combined Statistical Area Code,Metropolitan Division Code,New England City and Town Area Code,Combined New England City and Town Area Code,New England City and Town Area Division Code,Urban Area Code,"Congressional District (2019-2021, 116th Congress) Code",State Legislative District (Upper Chamber) Code,State Legislative District (Lower Chamber) Code,5-Digit ZIP Code Tabulation Area Code,Subminor Civil Division Code,School District (Elementary)/Remainder Code,School District (Secondary)/Remainder Code,School District (Unified)/Remainder Code,Public Use Microdata Sample Area (PUMA) Code,Area Name,Tribal Census Tract Code,Tribal Block Group Code,Median household income in the past 12 months (in 2018 inflation-adjusted dollars),Total,Occupied,Vacant
"G24000307064013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706401","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7064.01, Anne Arundel County, Maryland",,,66793,503,503,0
"G24000307064021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706402","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7064.02, Anne Arundel County, Maryland",,,95972,674,627,47
"G24000307064022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706402","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7064.02, Anne Arundel County, Maryland",,,73333,990,840,150
"G24000307065001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706500","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7065, Anne Arundel County, Maryland",,,96333,592,546,46
"G24000307065002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706500","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7065, Anne Arundel County, Maryland",,,117159,287,287,0
"G24000307065003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706500","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7065, Anne Arundel County, Maryland",,,62703,878,878,0
"G24000307065004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706500","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7065, Anne Arundel County, Maryland",,,139773,801,634,167
"G24000307066001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706600","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7066, Anne Arundel County, Maryland",,,199167,386,364,22
"G24000307066002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706600","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7066, Anne Arundel County, Maryland",,,109375,929,866,63
"G24000307066003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706600","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7066, Anne Arundel County, Maryland",,,104375,167,167,0
"G24000307066004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706600","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7066, Anne Arundel County, Maryland",,,147083,412,380,32
"G24000307066005","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706600","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7066, Anne Arundel County, Maryland",,,29891,160,160,0
"G24000307067001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"706700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7067, Anne Arundel County, Maryland",,,96813,184,171,13
"G24000307070011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707001","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7070.01, Anne Arundel County, Maryland",,,96739,784,740,44
"G24000307070012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707001","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7070.01, Anne Arundel County, Maryland",,,99342,1082,916,166
"G24000307070013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707001","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7070.01, Anne Arundel County, Maryland",,,95707,759,601,158
"G24000307070021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707002","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7070.02, Anne Arundel County, Maryland",,,92563,646,588,58
"G24000307070022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707002","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7070.02, Anne Arundel County, Maryland",,,97279,438,347,91
"G24000307070023","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"707002","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7070.02, Anne Arundel County, Maryland",,,104327,949,810,139
"G24000307080011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"708001","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7080.01, Anne Arundel County, Maryland",,,105139,1133,869,264
"G24000307080012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"708001","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7080.01, Anne Arundel County, Maryland",,,135511,534,525,9
"G24000307080041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"708004","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7080.04, Anne Arundel County, Maryland",,,91765,412,412,0
"G24000307080042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"708004","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7080.04, Anne Arundel County, Maryland",,,93846,1060,984,76
"G24000307080043","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"708004","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7080.04, Anne Arundel County, Maryland",,,59182,748,704,44
"G24000307301001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730100","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7301, Anne Arundel County, Maryland",,,120711,1229,1133,96
"G24000307301002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730100","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7301, Anne Arundel County, Maryland",,,89879,803,803,0
"G24000307301003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730100","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7301, Anne Arundel County, Maryland",,,101551,2557,2505,52
"G24000307302031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730203","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7302.03, Anne Arundel County, Maryland",,,69899,849,773,76
"G24000307302032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730203","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7302.03, Anne Arundel County, Maryland",,,22303,465,465,0
"G24000307302033","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730203","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7302.03, Anne Arundel County, Maryland",,,60101,508,423,85
"G24000307302034","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730203","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7302.03, Anne Arundel County, Maryland",,,39887,980,922,58
"G24000307302041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730204","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7302.04, Anne Arundel County, Maryland",,,74266,777,777,0
"G24000307302042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730204","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7302.04, Anne Arundel County, Maryland",,,64986,842,795,47
"G24000307302043","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730204","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7302.04, Anne Arundel County, Maryland",,,57813,411,386,25
"G24000307303001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730300","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7303, Anne Arundel County, Maryland",,,93914,689,659,30
"G24000307303002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730300","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7303, Anne Arundel County, Maryland",,,72846,538,457,81
"G24000307304011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730401","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7304.01, Anne Arundel County, Maryland",,,77689,1398,1331,67
"G24000307304012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730401","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7304.01, Anne Arundel County, Maryland",,,78073,603,575,28
"G24000307304021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730402","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7304.02, Anne Arundel County, Maryland",,,62744,909,814,95
"G24000307304022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730402","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7304.02, Anne Arundel County, Maryland",,,74844,938,877,61
"G24000307304023","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730402","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7304.02, Anne Arundel County, Maryland",,,,809,749,60
"G24000307305021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730502","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7305.02, Anne Arundel County, Maryland",,,71339,697,648,49
"G24000307305022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730502","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7305.02, Anne Arundel County, Maryland",,,61984,1006,777,229
"G24000307305023","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730502","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7305.02, Anne Arundel County, Maryland",,,119740,827,731,96
"G24000307305041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730504","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7305.04, Anne Arundel County, Maryland",,,107661,1153,1096,57
"G24000307305042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730504","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7305.04, Anne Arundel County, Maryland",,,80132,1142,1002,140
"G24000307305043","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730504","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7305.04, Anne Arundel County, Maryland",,,132083,821,790,31
"G24000307305051","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730505","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7305.05, Anne Arundel County, Maryland",,,52488,1761,1627,134
"G24000307305052","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730505","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7305.05, Anne Arundel County, Maryland",,,49801,501,501,0
"G24000307305061","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730506","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7305.06, Anne Arundel County, Maryland",,,60433,502,447,55
"G24000307305062","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730506","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7305.06, Anne Arundel County, Maryland",,,57750,472,428,44
"G24000307305063","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730506","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7305.06, Anne Arundel County, Maryland",,,41250,999,874,125
"G24000307306011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730601","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7306.01, Anne Arundel County, Maryland",,,177426,683,683,0
"G24000307306012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730601","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7306.01, Anne Arundel County, Maryland",,,135278,603,592,11
"G24000307306013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730601","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7306.01, Anne Arundel County, Maryland",,,201528,474,414,60
"G24000307306014","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730601","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7306.01, Anne Arundel County, Maryland",,,197368,621,578,43
"G24000307306031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730603","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7306.03, Anne Arundel County, Maryland",,,78646,480,443,37
"G24000307306032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730603","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7306.03, Anne Arundel County, Maryland",,,164583,592,557,35
"G24000307306041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730604","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7306.04, Anne Arundel County, Maryland",,,189539,797,797,0
"G24000307306042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730604","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7306.04, Anne Arundel County, Maryland",,,133131,946,929,17
"G24000307306043","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730604","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7306.04, Anne Arundel County, Maryland",,,158403,814,799,15
"G24000307307001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730700","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7307, Anne Arundel County, Maryland",,,158458,517,517,0
"G24000307307002","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730700","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7307, Anne Arundel County, Maryland",,,152989,736,736,0
"G24000307307003","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730700","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7307, Anne Arundel County, Maryland",,,137946,237,192,45
"G24000307307004","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730700","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7307, Anne Arundel County, Maryland",,,110625,942,854,88
"G24000307307005","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730700","5",,,,,,,,,,,,,,,,,,,,,,,"Block Group 5, Census Tract 7307, Anne Arundel County, Maryland",,,79013,281,281,0
"G24000307308001","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730800","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7308, Anne Arundel County, Maryland",,,176818,988,920,68
"G24000307309011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730901","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7309.01, Anne Arundel County, Maryland",,,241500,346,288,58
"G24000307309012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730901","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7309.01, Anne Arundel County, Maryland",,,141875,342,325,17
"G24000307309013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730901","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7309.01, Anne Arundel County, Maryland",,,84830,305,295,10
"G24000307309021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730902","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7309.02, Anne Arundel County, Maryland",,,172379,1007,985,22
"G24000307309022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"730902","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7309.02, Anne Arundel County, Maryland",,,159358,534,489,45
"G24000307310021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731002","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7310.02, Anne Arundel County, Maryland",,,95694,955,932,23
"G24000307310022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731002","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7310.02, Anne Arundel County, Maryland",,,145667,384,338,46
"G24000307310031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731003","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7310.03, Anne Arundel County, Maryland",,,80887,438,426,12
"G24000307310032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731003","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7310.03, Anne Arundel County, Maryland",,,112778,582,572,10
"G24000307310033","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731003","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7310.03, Anne Arundel County, Maryland",,,117917,616,562,54
"G24000307310041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731004","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7310.04, Anne Arundel County, Maryland",,,105139,299,299,0
"G24000307310042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731004","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7310.04, Anne Arundel County, Maryland",,,117857,1446,1370,76
"G24000307311021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731102","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7311.02, Anne Arundel County, Maryland",,,,247,202,45
"G24000307311022","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731102","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7311.02, Anne Arundel County, Maryland",,,151337,1130,1130,0
"G24000307311023","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731102","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7311.02, Anne Arundel County, Maryland",,,84003,992,935,57
"G24000307311024","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731102","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7311.02, Anne Arundel County, Maryland",,,122969,750,706,44
"G24000307311031","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731103","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7311.03, Anne Arundel County, Maryland",,,148750,763,714,49
"G24000307311032","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731103","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7311.03, Anne Arundel County, Maryland",,,84869,883,837,46
"G24000307311033","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731103","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7311.03, Anne Arundel County, Maryland",,,156250,348,328,20
"G24000307311041","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731104","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7311.04, Anne Arundel County, Maryland",,,125550,928,905,23
"G24000307311042","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731104","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7311.04, Anne Arundel County, Maryland",,,109025,581,581,0
"G24000307311051","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731105","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7311.05, Anne Arundel County, Maryland",,,125000,558,558,0
"G24000307311052","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731105","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7311.05, Anne Arundel County, Maryland",,,93555,798,725,73
"G24000307312011","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731201","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7312.01, Anne Arundel County, Maryland",,,143542,841,796,45
"G24000307312012","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731201","2",,,,,,,,,,,,,,,,,,,,,,,"Block Group 2, Census Tract 7312.01, Anne Arundel County, Maryland",,,128797,517,517,0
"G24000307312013","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731201","3",,,,,,,,,,,,,,,,,,,,,,,"Block Group 3, Census Tract 7312.01, Anne Arundel County, Maryland",,,153462,358,314,44
"G24000307312014","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731201","4",,,,,,,,,,,,,,,,,,,,,,,"Block Group 4, Census Tract 7312.01, Anne Arundel County, Maryland",,,127031,714,656,58
"G24000307312021","2014-2018",,,"Maryland","24","Anne Arundel County","003",,,"731202","1",,,,,,,,,,,,,,,,,,,,,,,"Block Group 1, Census Tract 7312.02, Anne Arundel County, Maryland",,,120815,559,559,0
