,gis_join_match_code,state_code,county_name,county_code,census_tract_code,block_group_code,area_name,medhsinc,total,occupied,vacant,full_bg_int,occrate
219,G24000307312021,24,Anne Arundel County,3,731202,1,"Block Group 1, Census Tract 7312.02, Anne Arundel County, Maryland",120815.0,559,559,0,24000307312021,1.0
220,G24000307312022,24,Anne Arundel County,3,731202,2,"Block Group 2, Census Tract 7312.02, Anne Arundel County, Maryland",107895.0,588,558,30,24000307312022,0.9489795918367347
221,G24000307312023,24,Anne Arundel County,3,731202,3,"Block Group 3, Census Tract 7312.02, Anne Arundel County, Maryland",102841.0,523,523,0,24000307312023,1.0
222,G24000307312024,24,Anne Arundel County,3,731202,4,"Block Group 4, Census Tract 7312.02, Anne Arundel County, Maryland",123380.0,655,614,41,24000307312024,0.9374045801526718
223,G24000307312025,24,Anne Arundel County,3,731202,5,"Block Group 5, Census Tract 7312.02, Anne Arundel County, Maryland",118333.0,585,544,41,24000307312025,0.9299145299145299
224,G24000307312031,24,Anne Arundel County,3,731203,1,"Block Group 1, Census Tract 7312.03, Anne Arundel County, Maryland",136314.0,338,338,0,24000307312031,1.0
225,G24000307312032,24,Anne Arundel County,3,731203,2,"Block Group 2, Census Tract 7312.03, Anne Arundel County, Maryland",89866.0,814,691,123,24000307312032,0.8488943488943489
226,G24000307312033,24,Anne Arundel County,3,731203,3,"Block Group 3, Census Tract 7312.03, Anne Arundel County, Maryland",175074.0,751,751,0,24000307312033,1.0
227,G24000307312034,24,Anne Arundel County,3,731203,4,"Block Group 4, Census Tract 7312.03, Anne Arundel County, Maryland",103958.0,356,300,56,24000307312034,0.8426966292134831
228,G24000307312035,24,Anne Arundel County,3,731203,5,"Block Group 5, Census Tract 7312.03, Anne Arundel County, Maryland",122431.0,349,349,0,24000307312035,1.0
229,G24000307312041,24,Anne Arundel County,3,731204,1,"Block Group 1, Census Tract 7312.04, Anne Arundel County, Maryland",87521.0,1170,1113,57,24000307312041,0.9512820512820512
230,G24000307312042,24,Anne Arundel County,3,731204,2,"Block Group 2, Census Tract 7312.04, Anne Arundel County, Maryland",140862.0,768,768,0,24000307312042,1.0
231,G24000307312043,24,Anne Arundel County,3,731204,3,"Block Group 3, Census Tract 7312.04, Anne Arundel County, Maryland",75865.0,453,379,74,24000307312043,0.8366445916114791
232,G24000307312044,24,Anne Arundel County,3,731204,4,"Block Group 4, Census Tract 7312.04, Anne Arundel County, Maryland",77857.0,436,390,46,24000307312044,0.8944954128440367
233,G24000307313031,24,Anne Arundel County,3,731303,1,"Block Group 1, Census Tract 7313.03, Anne Arundel County, Maryland",69410.0,610,509,101,24000307313031,0.8344262295081967
234,G24000307313032,24,Anne Arundel County,3,731303,2,"Block Group 2, Census Tract 7313.03, Anne Arundel County, Maryland",124085.0,892,848,44,24000307313032,0.9506726457399103
235,G24000307313033,24,Anne Arundel County,3,731303,3,"Block Group 3, Census Tract 7313.03, Anne Arundel County, Maryland",143482.0,592,563,29,24000307313033,0.9510135135135135
236,G24000307313034,24,Anne Arundel County,3,731303,4,"Block Group 4, Census Tract 7313.03, Anne Arundel County, Maryland",83125.0,679,542,137,24000307313034,0.7982326951399117
237,G24000307313061,24,Anne Arundel County,3,731306,1,"Block Group 1, Census Tract 7313.06, Anne Arundel County, Maryland",78839.0,236,191,45,24000307313061,0.809322033898305
238,G24000307313062,24,Anne Arundel County,3,731306,2,"Block Group 2, Census Tract 7313.06, Anne Arundel County, Maryland",99054.0,480,386,94,24000307313062,0.8041666666666667
239,G24000307313063,24,Anne Arundel County,3,731306,3,"Block Group 3, Census Tract 7313.06, Anne Arundel County, Maryland",105110.0,876,829,47,24000307313063,0.9463470319634704
240,G24000307313064,24,Anne Arundel County,3,731306,4,"Block Group 4, Census Tract 7313.06, Anne Arundel County, Maryland",89474.0,220,220,0,24000307313064,1.0
241,G24000307313065,24,Anne Arundel County,3,731306,5,"Block Group 5, Census Tract 7313.06, Anne Arundel County, Maryland",139957.0,642,585,57,24000307313065,0.9112149532710281
242,G24000307313071,24,Anne Arundel County,3,731307,1,"Block Group 1, Census Tract 7313.07, Anne Arundel County, Maryland",72269.0,1151,1151,0,24000307313071,1.0
243,G24000307313072,24,Anne Arundel County,3,731307,2,"Block Group 2, Census Tract 7313.07, Anne Arundel County, Maryland",108382.0,639,568,71,24000307313072,0.8888888888888888
244,G24000307313073,24,Anne Arundel County,3,731307,3,"Block Group 3, Census Tract 7313.07, Anne Arundel County, Maryland",107112.0,703,619,84,24000307313073,0.8805120910384068
245,G24000307313081,24,Anne Arundel County,3,731308,1,"Block Group 1, Census Tract 7313.08, Anne Arundel County, Maryland",96364.0,1031,900,131,24000307313081,0.8729388942774006
246,G24000307313082,24,Anne Arundel County,3,731308,2,"Block Group 2, Census Tract 7313.08, Anne Arundel County, Maryland",84167.0,484,448,36,24000307313082,0.9256198347107438
247,G24000307313091,24,Anne Arundel County,3,731309,1,"Block Group 1, Census Tract 7313.09, Anne Arundel County, Maryland",72768.0,941,849,92,24000307313091,0.9022316684378321
248,G24000307313092,24,Anne Arundel County,3,731309,2,"Block Group 2, Census Tract 7313.09, Anne Arundel County, Maryland",103860.0,818,818,0,24000307313092,1.0
249,G24000307313093,24,Anne Arundel County,3,731309,3,"Block Group 3, Census Tract 7313.09, Anne Arundel County, Maryland",79861.0,386,332,54,24000307313093,0.8601036269430051
250,G24000307313101,24,Anne Arundel County,3,731310,1,"Block Group 1, Census Tract 7313.10, Anne Arundel County, Maryland",76034.0,839,798,41,24000307313101,0.9511323003575686
251,G24000307313102,24,Anne Arundel County,3,731310,2,"Block Group 2, Census Tract 7313.10, Anne Arundel County, Maryland",101645.0,531,531,0,24000307313102,1.0
252,G24000307313103,24,Anne Arundel County,3,731310,3,"Block Group 3, Census Tract 7313.10, Anne Arundel County, Maryland",97292.0,500,475,25,24000307313103,0.95
253,G24000307313111,24,Anne Arundel County,3,731311,1,"Block Group 1, Census Tract 7313.11, Anne Arundel County, Maryland",95313.0,707,658,49,24000307313111,0.9306930693069307
254,G24000307313112,24,Anne Arundel County,3,731311,2,"Block Group 2, Census Tract 7313.11, Anne Arundel County, Maryland",86840.0,1184,1082,102,24000307313112,0.9138513513513513
255,G24000307313113,24,Anne Arundel County,3,731311,3,"Block Group 3, Census Tract 7313.11, Anne Arundel County, Maryland",100188.0,894,839,55,24000307313113,0.9384787472035794
256,G24000307401021,24,Anne Arundel County,3,740102,1,"Block Group 1, Census Tract 7401.02, Anne Arundel County, Maryland",145244.0,640,640,0,24000307401021,1.0
257,G24000307401022,24,Anne Arundel County,3,740102,2,"Block Group 2, Census Tract 7401.02, Anne Arundel County, Maryland",102943.0,3494,3380,114,24000307401022,0.9673726388093875
258,G24000307401023,24,Anne Arundel County,3,740102,3,"Block Group 3, Census Tract 7401.02, Anne Arundel County, Maryland",105741.0,182,182,0,24000307401023,1.0
259,G24000307401031,24,Anne Arundel County,3,740103,1,"Block Group 1, Census Tract 7401.03, Anne Arundel County, Maryland",120619.0,1163,1109,54,24000307401031,0.9535683576956148
260,G24000307401032,24,Anne Arundel County,3,740103,2,"Block Group 2, Census Tract 7401.03, Anne Arundel County, Maryland",104071.0,895,895,0,24000307401032,1.0
261,G24000307401033,24,Anne Arundel County,3,740103,3,"Block Group 3, Census Tract 7401.03, Anne Arundel County, Maryland",116061.0,635,635,0,24000307401033,1.0
262,G24000307401034,24,Anne Arundel County,3,740103,4,"Block Group 4, Census Tract 7401.03, Anne Arundel County, Maryland",143438.0,512,498,14,24000307401034,0.97265625
263,G24000307401041,24,Anne Arundel County,3,740104,1,"Block Group 1, Census Tract 7401.04, Anne Arundel County, Maryland",115161.0,1066,960,106,24000307401041,0.900562851782364
264,G24000307401042,24,Anne Arundel County,3,740104,2,"Block Group 2, Census Tract 7401.04, Anne Arundel County, Maryland",116275.0,874,874,0,24000307401042,1.0
265,G24000307401043,24,Anne Arundel County,3,740104,3,"Block Group 3, Census Tract 7401.04, Anne Arundel County, Maryland",88409.0,1270,1224,46,24000307401043,0.9637795275590552
266,G24000307401051,24,Anne Arundel County,3,740105,1,"Block Group 1, Census Tract 7401.05, Anne Arundel County, Maryland",63750.0,1183,1076,107,24000307401051,0.9095519864750634
267,G24000307401052,24,Anne Arundel County,3,740105,2,"Block Group 2, Census Tract 7401.05, Anne Arundel County, Maryland",46000.0,270,236,34,24000307401052,0.8740740740740741
268,G24000307402011,24,Anne Arundel County,3,740201,1,"Block Group 1, Census Tract 7402.01, Anne Arundel County, Maryland",65662.0,717,671,46,24000307402011,0.9358437935843794
269,G24000307402012,24,Anne Arundel County,3,740201,2,"Block Group 2, Census Tract 7402.01, Anne Arundel County, Maryland",83525.0,769,685,84,24000307402012,0.8907672301690507
270,G24000307402013,24,Anne Arundel County,3,740201,3,"Block Group 3, Census Tract 7402.01, Anne Arundel County, Maryland",77061.0,634,634,0,24000307402013,1.0
271,G24000307402014,24,Anne Arundel County,3,740201,4,"Block Group 4, Census Tract 7402.01, Anne Arundel County, Maryland",77417.0,778,686,92,24000307402014,0.8817480719794345
272,G24000307402031,24,Anne Arundel County,3,740203,1,"Block Group 1, Census Tract 7402.03, Anne Arundel County, Maryland",129682.0,1175,1151,24,24000307402031,0.9795744680851064
273,G24000307402032,24,Anne Arundel County,3,740203,2,"Block Group 2, Census Tract 7402.03, Anne Arundel County, Maryland",143045.0,933,871,62,24000307402032,0.9335476956055734
274,G24000307403031,24,Anne Arundel County,3,740303,1,"Block Group 1, Census Tract 7403.03, Anne Arundel County, Maryland",88897.0,676,639,37,24000307403031,0.9452662721893491
275,G24000307403032,24,Anne Arundel County,3,740303,2,"Block Group 2, Census Tract 7403.03, Anne Arundel County, Maryland",123227.0,981,815,166,24000307403032,0.8307849133537207
276,G24000307403041,24,Anne Arundel County,3,740304,1,"Block Group 1, Census Tract 7403.04, Anne Arundel County, Maryland",88941.0,2216,2028,188,24000307403041,0.9151624548736462
277,G24000307403042,24,Anne Arundel County,3,740304,2,"Block Group 2, Census Tract 7403.04, Anne Arundel County, Maryland",117356.0,594,594,0,24000307403042,1.0
278,G24000307403051,24,Anne Arundel County,3,740305,1,"Block Group 1, Census Tract 7403.05, Anne Arundel County, Maryland",113782.0,636,636,0,24000307403051,1.0
279,G24000307403052,24,Anne Arundel County,3,740305,2,"Block Group 2, Census Tract 7403.05, Anne Arundel County, Maryland",88348.0,2278,2080,198,24000307403052,0.913081650570676
280,G24000307403053,24,Anne Arundel County,3,740305,3,"Block Group 3, Census Tract 7403.05, Anne Arundel County, Maryland",66597.0,978,941,37,24000307403053,0.9621676891615542
281,G24000307403054,24,Anne Arundel County,3,740305,4,"Block Group 4, Census Tract 7403.05, Anne Arundel County, Maryland",160500.0,399,366,33,24000307403054,0.9172932330827067
282,G24000307404001,24,Anne Arundel County,3,740400,1,"Block Group 1, Census Tract 7404, Anne Arundel County, Maryland",,0,0,0,24000307404001,
283,G24000307405001,24,Anne Arundel County,3,740500,1,"Block Group 1, Census Tract 7405, Anne Arundel County, Maryland",130896.0,2155,2108,47,24000307405001,0.9781902552204176
284,G24000307405002,24,Anne Arundel County,3,740500,2,"Block Group 2, Census Tract 7405, Anne Arundel County, Maryland",105234.0,729,729,0,24000307405002,1.0
285,G24000307405003,24,Anne Arundel County,3,740500,3,"Block Group 3, Census Tract 7405, Anne Arundel County, Maryland",108021.0,1580,1506,74,24000307405003,0.9531645569620253
286,G24000307406011,24,Anne Arundel County,3,740601,1,"Block Group 1, Census Tract 7406.01, Anne Arundel County, Maryland",129375.0,55,55,0,24000307406011,1.0
287,G24000307406012,24,Anne Arundel County,3,740601,2,"Block Group 2, Census Tract 7406.01, Anne Arundel County, Maryland",103603.0,167,129,38,24000307406012,0.7724550898203593
288,G24000307406013,24,Anne Arundel County,3,740601,3,"Block Group 3, Census Tract 7406.01, Anne Arundel County, Maryland",73286.0,202,202,0,24000307406013,1.0
289,G24000307406014,24,Anne Arundel County,3,740601,4,"Block Group 4, Census Tract 7406.01, Anne Arundel County, Maryland",78464.0,866,827,39,24000307406014,0.9549653579676675
290,G24000307406021,24,Anne Arundel County,3,740602,1,"Block Group 1, Census Tract 7406.02, Anne Arundel County, Maryland",68750.0,738,638,100,24000307406021,0.8644986449864499
291,G24000307406022,24,Anne Arundel County,3,740602,2,"Block Group 2, Census Tract 7406.02, Anne Arundel County, Maryland",77689.0,456,436,20,24000307406022,0.956140350877193
292,G24000307406031,24,Anne Arundel County,3,740603,1,"Block Group 1, Census Tract 7406.03, Anne Arundel County, Maryland",,0,0,0,24000307406031,
293,G24000307406032,24,Anne Arundel County,3,740603,2,"Block Group 2, Census Tract 7406.03, Anne Arundel County, Maryland",80804.0,559,483,76,24000307406032,0.8640429338103757
294,G24000307407011,24,Anne Arundel County,3,740701,1,"Block Group 1, Census Tract 7407.01, Anne Arundel County, Maryland",73333.0,1105,980,125,24000307407011,0.8868778280542986
295,G24000307407012,24,Anne Arundel County,3,740701,2,"Block Group 2, Census Tract 7407.01, Anne Arundel County, Maryland",107415.0,689,689,0,24000307407012,1.0
296,G24000307407013,24,Anne Arundel County,3,740701,3,"Block Group 3, Census Tract 7407.01, Anne Arundel County, Maryland",100027.0,1307,1231,76,24000307407013,0.9418515684774292
297,G24000307407021,24,Anne Arundel County,3,740702,1,"Block Group 1, Census Tract 7407.02, Anne Arundel County, Maryland",116250.0,3023,2848,175,24000307407021,0.9421104862719153
298,G24000307407022,24,Anne Arundel County,3,740702,2,"Block Group 2, Census Tract 7407.02, Anne Arundel County, Maryland",99942.0,1212,1174,38,24000307407022,0.9686468646864687
299,G24000307408001,24,Anne Arundel County,3,740800,1,"Block Group 1, Census Tract 7408, Anne Arundel County, Maryland",103026.0,444,416,28,24000307408001,0.9369369369369369
300,G24000307408002,24,Anne Arundel County,3,740800,2,"Block Group 2, Census Tract 7408, Anne Arundel County, Maryland",118355.0,733,693,40,24000307408002,0.9454297407912687
301,G24000307408003,24,Anne Arundel County,3,740800,3,"Block Group 3, Census Tract 7408, Anne Arundel County, Maryland",109464.0,734,697,37,24000307408003,0.9495912806539509
302,G24000307409001,24,Anne Arundel County,3,740900,1,"Block Group 1, Census Tract 7409, Anne Arundel County, Maryland",98333.0,508,508,0,24000307409001,1.0
303,G24000307409002,24,Anne Arundel County,3,740900,2,"Block Group 2, Census Tract 7409, Anne Arundel County, Maryland",72899.0,950,925,25,24000307409002,0.9736842105263158
304,G24000307409003,24,Anne Arundel County,3,740900,3,"Block Group 3, Census Tract 7409, Anne Arundel County, Maryland",80068.0,550,550,0,24000307409003,1.0
305,G24000307409004,24,Anne Arundel County,3,740900,4,"Block Group 4, Census Tract 7409, Anne Arundel County, Maryland",121544.0,313,313,0,24000307409004,1.0
306,G24000307409005,24,Anne Arundel County,3,740900,5,"Block Group 5, Census Tract 7409, Anne Arundel County, Maryland",164583.0,307,307,0,24000307409005,1.0
307,G24000307410001,24,Anne Arundel County,3,741000,1,"Block Group 1, Census Tract 7410, Anne Arundel County, Maryland",153750.0,331,313,18,24000307410001,0.945619335347432
308,G24000307410002,24,Anne Arundel County,3,741000,2,"Block Group 2, Census Tract 7410, Anne Arundel County, Maryland",137404.0,593,531,62,24000307410002,0.8954468802698144
309,G24000307501011,24,Anne Arundel County,3,750101,1,"Block Group 1, Census Tract 7501.01, Anne Arundel County, Maryland",65048.0,273,249,24,24000307501011,0.9120879120879121
310,G24000307501012,24,Anne Arundel County,3,750101,2,"Block Group 2, Census Tract 7501.01, Anne Arundel County, Maryland",62159.0,342,311,31,24000307501012,0.9093567251461988
311,G24000307501013,24,Anne Arundel County,3,750101,3,"Block Group 3, Census Tract 7501.01, Anne Arundel County, Maryland",39223.0,329,305,24,24000307501013,0.9270516717325228
312,G24000307501014,24,Anne Arundel County,3,750101,4,"Block Group 4, Census Tract 7501.01, Anne Arundel County, Maryland",51653.0,691,691,0,24000307501014,1.0
313,G24000307501021,24,Anne Arundel County,3,750102,1,"Block Group 1, Census Tract 7501.02, Anne Arundel County, Maryland",59826.0,628,579,49,24000307501021,0.9219745222929936
314,G24000307501022,24,Anne Arundel County,3,750102,2,"Block Group 2, Census Tract 7501.02, Anne Arundel County, Maryland",65921.0,326,326,0,24000307501022,1.0
315,G24000307502011,24,Anne Arundel County,3,750201,1,"Block Group 1, Census Tract 7502.01, Anne Arundel County, Maryland",90714.0,454,454,0,24000307502011,1.0
